"dot(grad,param)","dot(grad[n-10], grad[n])","dot(grad[n-11], grad[n])","dot(grad[n-12], grad[n])","dot(grad[n-13], grad[n])","dot(grad[n-14], grad[n])","dot(grad[n-15], grad[n])","dot(grad[n-16], grad[n])","dot(grad[n-17], grad[n])","dot(grad[n-18], grad[n])","dot(grad[n-19], grad[n])","dot(grad[n-1], grad[n])","dot(grad[n-20], grad[n])","dot(grad[n-2], grad[n])","dot(grad[n-3], grad[n])","dot(grad[n-4], grad[n])","dot(grad[n-5], grad[n])","dot(grad[n-6], grad[n])","dot(grad[n-7], grad[n])","dot(grad[n-8], grad[n])","dot(grad[n-9], grad[n])","dot(step[n-10], step[n])","dot(step[n-11], step[n])","dot(step[n-12], step[n])","dot(step[n-13], step[n])","dot(step[n-14], step[n])","dot(step[n-15], step[n])","dot(step[n-16], step[n])","dot(step[n-17], step[n])","dot(step[n-18], step[n])","dot(step[n-19], step[n])","dot(step[n-1], step[n])","dot(step[n-20], step[n])","dot(step[n-2], step[n])","dot(step[n-3], step[n])","dot(step[n-4], step[n])","dot(step[n-5], step[n])","dot(step[n-6], step[n])","dot(step[n-7], step[n])","dot(step[n-8], step[n])","dot(step[n-9], step[n])",epoch,grad_norm,learning_rate,param_norm,step,step_size,train/accuracy_epoch,train/accuracy_step,train/loss,val/accuracy,val/loss,val/precision,val/recall
-0.1672132909297943,0.03480549156665802,-0.00901099480688572,0.01670980080962181,-0.005095384549349546,-0.0015545433852821589,0.01202387548983097,0.00038015691097825766,0.0059115346521139145,-0.004216033034026623,,-0.02470286935567856,,-0.009883182123303413,0.0033867796882987022,0.007518606726080179,-0.01257700938731432,0.015251513570547104,-0.0084381103515625,0.010530260391533375,-0.022556861862540245,3.4805490970611572,-0.9010993242263794,1.6709800958633423,-0.5095386505126953,-0.15545439720153809,1.2023875713348389,0.03801560401916504,0.5911535024642944,-0.4216075837612152,,-2.4702868461608887,,-0.9883183836936951,0.33867818117141724,0.7518606185913086,-1.2577009201049805,1.5251514911651611,-0.84381103515625,1.0530259609222412,-2.2556862831115723,0,0.3009257912635803,10.0,351.71539306640625,18,3.0092580318450928,,0.9007343649864197,0.3754553198814392,,,,
-0.03251054510474205,0.019290700554847717,-0.02884332276880741,0.05090765655040741,-0.04261968657374382,0.039788708090782166,-0.016751863062381744,-0.008752397261559963,0.005315100774168968,-0.0017248878721147776,0.014850529842078686,-0.046825844794511795,,0.00424891896545887,0.011765635572373867,-0.016261320561170578,-0.003964704927057028,0.01551502849906683,-0.004782492760568857,0.027195211499929428,-0.0171579048037529,1.9290697574615479,-2.8843321800231934,5.090766429901123,-4.261968612670898,3.978870391845703,-1.6751863956451416,-0.8752394318580627,0.5315102338790894,-0.1724890172481537,1.4850525856018066,-4.682584762573242,,0.42489176988601685,1.1765637397766113,-1.6261321306228638,-0.39647072553634644,1.5515028238296509,-0.47824937105178833,2.7195210456848145,-1.715790033340454,0,0.40135523676872253,10.0,351.73919677734375,19,4.013552188873291,,0.8656324744224548,0.56278395652771,,,,
-0.0022803135216236115,0.03341757506132126,-0.023074710741639137,0.05187491327524185,-0.06870271265506744,0.06690557301044464,-0.0310838483273983,0.014442900195717812,0.00990420300513506,0.0007101375376805663,0.00374547578394413,-0.08452394604682922,-0.013503829017281532,0.01700795628130436,-0.013922336511313915,0.0022132322192192078,0.025301892310380936,-0.004514566622674465,-0.005822484847158194,-0.0030740206129848957,-0.008326509967446327,3.3417577743530273,-2.3074710369110107,5.187490463256836,-6.870271682739258,6.690557479858398,-3.1083850860595703,1.444290041923523,0.9904202222824097,0.0710134506225586,0.3745476007461548,-8.452394485473633,-1.350387454032898,1.7007951736450195,-1.3922338485717773,0.22132354974746704,2.530189275741577,-0.45145660638809204,-0.5822484493255615,-0.30740201473236084,-0.8326507806777954,0,0.4385312497615814,10.0,351.7666015625,20,4.385312557220459,,0.8218398690223694,0.6088962554931641,,,,
-0.04186088219285011,0.0004900004714727402,0.0017442966345697641,0.0007456315215677023,-0.02333490177989006,0.05390333756804466,-0.030888812616467476,0.011291812174022198,-0.009988759644329548,0.0029566194862127304,0.00504140043631196,-0.04649103060364723,0.012191034853458405,0.024111106991767883,-0.0035164838191121817,-0.009511548094451427,0.01876387745141983,-0.013772048056125641,0.00558946467936039,0.007916807197034359,-0.007823104038834572,0.0490003377199173,0.17442943155765533,0.07456326484680176,-2.3334903717041016,5.390334129333496,-3.0888805389404297,1.1291810274124146,-0.9988758563995361,0.2956618070602417,0.5041400194168091,-4.649103164672852,1.2191030979156494,2.4111108779907227,-0.35164836049079895,-0.9511547088623047,1.8763877153396606,-1.3772047758102417,0.558946430683136,0.7916809320449829,-0.7823105454444885,0,0.308634489774704,10.0,351.7813415527344,21,3.0863447189331055,,0.8782168030738831,0.4945642650127411,,,,
0.05712365359067917,0.020685803145170212,0.0062433890998363495,-0.0038917434867471457,0.004409046843647957,0.005643351003527641,-0.00787360966205597,0.014430218376219273,-0.005188676528632641,0.007955563254654408,0.0017197083216160536,-0.02899913117289543,0.0015944559127092361,0.015542219392955303,-0.020006662234663963,0.012394462712109089,0.009891368448734283,-0.02806132286787033,0.02049032598733902,-0.0027061677537858486,-0.009016512893140316,2.068580150604248,0.6243388652801514,-0.38917428255081177,0.4409044682979584,0.5643352270126343,-0.7873610258102417,1.4430218935012817,-0.5188677310943604,0.795556366443634,0.17197082936763763,-2.8999130725860596,0.15944544970989227,1.5542221069335938,-2.0006661415100098,1.2394464015960693,0.9891369342803955,-2.8061323165893555,2.04903244972229,-0.2706165313720703,-0.9016513824462891,0,0.2982289493083954,10.0,351.7923583984375,22,2.9822895526885986,,0.878186821937561,0.46768683195114136,,,,
-0.07456797361373901,0.002897190395742655,0.017552906647324562,-0.0030659865587949753,-0.0006532816914841533,0.005592942237854004,-0.008457968011498451,0.023786136880517006,-0.015488004311919212,0.009313708171248436,-0.004791602026671171,-0.023672843351960182,-0.0042421831749379635,0.01588895171880722,-0.04303768277168274,0.021555742248892784,-5.7732220739126205e-05,-0.0010066458489745855,0.01649513468146324,-0.016795923933386803,0.004595055244863033,0.2897191643714905,1.7552906274795532,-0.30659857392311096,-0.06532815098762512,0.5592943429946899,-0.8457968235015869,2.3786134719848633,-1.548799991607666,0.9313705563545227,-0.47916001081466675,-2.3672842979431152,-0.4242185652256012,1.5888950824737549,-4.303767681121826,2.1555745601654053,-0.005773305892944336,-0.10066457092761993,1.6495137214660645,-1.6795926094055176,0.45950567722320557,0,0.2850768566131592,10.0,351.8060302734375,23,2.8507683277130127,,0.8041658401489258,0.4481649398803711,,,,
-0.11455893516540527,-0.013243492692708969,0.005768437869846821,0.00014854795881547034,-0.004972716793417931,0.0035970418248325586,-0.0006508491351269186,0.008200816810131073,-0.0001076867338269949,-0.0020165923051536083,0.002333272248506546,-0.0168014969676733,0.008256000466644764,-0.006275412626564503,0.007691224105656147,0.011189999058842659,-0.014251858927309513,-0.0006036782870069146,0.01115051656961441,-0.016042927280068398,0.02321881614625454,-1.3243491649627686,0.5768438577651978,0.014854781329631805,-0.4972718358039856,0.3597041368484497,-0.06508497893810272,0.8200818300247192,-0.01076875627040863,-0.20165936648845673,0.23332688212394714,-1.680149793624878,0.8255999088287354,-0.6275413036346436,0.7691224217414856,1.118999719619751,-1.4251857995986938,-0.0603678897023201,1.115051507949829,-1.604292631149292,2.3218812942504883,0,0.2518097758293152,10.0,351.81829833984375,24,2.5180978775024414,,0.9061881303787231,0.3327789008617401,,,,
-0.16948437690734863,0.0009147045202553272,0.013252535834908485,0.00416568573564291,-0.012619908899068832,0.017185168340802193,-0.0023107188753783703,0.011480968445539474,-0.002708117011934519,-0.012752126902341843,0.005493835546076298,-0.01095929928123951,0.004978415556252003,-0.005244436673820019,0.0035296990536153316,-0.015801776200532913,0.0046552992425858974,0.0010986656416207552,0.0038656634278595448,-0.006225534249097109,0.007547235116362572,0.09147045016288757,1.3252534866333008,0.4165685474872589,-1.261991024017334,1.7185167074203491,-0.23107165098190308,1.1480969190597534,-0.2708118259906769,-1.2752126455307007,0.5493836402893066,-1.0959298610687256,0.4978415071964264,-0.5244435667991638,0.352969765663147,-1.5801775455474854,0.4655298888683319,0.10986645519733429,0.3865663409233093,-0.6225533485412598,0.7547233700752258,0,0.27733784914016724,10.0,351.83404541015625,25,2.7733781337738037,,0.9031286239624023,0.31701013445854187,,,,
-0.00806659460067749,0.015315300785005093,-0.012022919952869415,-0.0017265132628381252,0.0020764716900885105,0.014333819039165974,-0.007876588962972164,0.012096812948584557,-0.012486660853028297,0.018662702292203903,-0.008023301139473915,-0.01452946662902832,0.010734961368143559,-0.006542961113154888,0.004517005756497383,-0.0007752974634058774,-0.003601269330829382,0.0054067992605268955,0.002332905074581504,0.0012149675749242306,-0.006540921051055193,1.5315303802490234,-1.2022920846939087,-0.1726512461900711,0.20764736831188202,1.4333817958831787,-0.7876589298248291,1.209681510925293,-1.2486660480499268,1.8662703037261963,-0.8023304343223572,-1.4529465436935425,1.0734964609146118,-0.6542961597442627,0.45170068740844727,-0.0775296613574028,-0.36012691259384155,0.540679931640625,0.2332906574010849,0.12149651348590851,-0.6540924906730652,0,0.2347409874200821,10.0,351.84210205078125,26,2.347409963607788,,0.9122445583343506,0.3852784037590027,,,,
0.008781515061855316,-0.00401364965364337,0.011618232354521751,-0.009953554719686508,0.007520235143601894,-0.0006461358279921114,0.0036670565605163574,-0.00027365871937945485,0.0009041986195370555,0.012124071829020977,-0.023256096988916397,-0.01462265383452177,0.02245238795876503,0.000857770093716681,-0.004740499425679445,0.015188900753855705,-0.006083510350435972,0.002936115488409996,-0.013788275420665741,0.024642586708068848,-0.013909975998103619,-0.4013650119304657,1.1618233919143677,-0.9953554272651672,0.752023458480835,-0.06461376696825027,0.36670583486557007,-0.027365971356630325,0.09041962027549744,1.2124069929122925,-2.3256099224090576,-1.4622653722763062,2.245239496231079,0.08577687293291092,-0.474049836397171,1.5188902616500854,-0.6083511114120483,0.2936117947101593,-1.3788278102874756,2.464258909225464,-1.3909974098205566,0,0.2696673572063446,10.0,351.8522033691406,27,2.696673631668091,,0.8621911406517029,0.4148583710193634,,,,
-0.13950473070144653,0.01698368415236473,-0.0010615799110382795,-0.0010574210900813341,-0.0017004306428134441,0.004273931961506605,0.005176514852792025,-0.009622018784284592,0.00880247913300991,0.00224460382014513,0.0005622026510536671,-0.014248905703425407,0.01383279263973236,-0.0038136099465191364,0.0009501607855781913,-0.0038125202991068363,-0.010470693930983543,0.00477234460413456,-0.004683707840740681,0.023703482002019882,-0.016284219920635223,1.6983685493469238,-0.10615789145231247,-0.10574210435152054,-0.17004314064979553,0.42739352583885193,0.5176512598991394,-0.9622018337249756,0.880247950553894,0.2244601845741272,0.0562201589345932,-1.4248907566070557,1.3832790851593018,-0.38136112689971924,0.09501606225967407,-0.38125208020210266,-1.0470695495605469,0.47723454236984253,-0.4683709144592285,2.3703482151031494,-1.6284222602844238,0,0.20434050261974335,10.0,351.8620910644531,28,2.0434048175811768,,0.9303296804428101,0.23430025577545166,,,,
-0.11068151891231537,-0.00606220867484808,0.0017528916941955686,-0.00025816739071160555,0.0035287237260490656,-0.0016079393681138754,0.004716775845736265,0.0034490362741053104,-0.00023761182092130184,-0.0027303937822580338,0.011028640903532505,0.0005654859123751521,-0.006391929928213358,-0.0069514852948486805,0.0013442819472402334,0.0010277831461280584,-0.0008814426837489009,0.0025299745611846447,-0.005115821026265621,0.0002313005388714373,0.003740505315363407,-0.6062207221984863,0.1752890944480896,-0.02581697702407837,0.3528726100921631,-0.16079385578632355,0.4716776907444,0.34490373730659485,-0.023761335760354996,-0.273039311170578,1.1028642654418945,0.05654855817556381,-0.6391929984092712,-0.6951485276222229,0.1344282329082489,0.10277843475341797,-0.08814425021409988,0.2529975175857544,-0.5115819573402405,0.023130178451538086,0.37405040860176086,0,0.1616213321685791,10.0,351.86895751953125,29,1.616213321685791,,0.9373639822006226,0.24951955676078796,,,,
-0.0748126432299614,-0.004414861556142569,0.010227693244814873,-0.004700229503214359,0.005525119602680206,0.0012432527728378773,-0.0009492860990576446,-0.007176520768553019,0.0021642036736011505,0.003176923841238022,0.00747744832187891,-0.0071619716472923756,-0.01109802071005106,-0.001416493789292872,0.0025059538893401623,-0.0018487381748855114,-0.00571671687066555,0.010733482427895069,-0.006275493651628494,0.003813843708485365,0.0031944543588906527,-0.441486120223999,1.0227692127227783,-0.47002294659614563,0.5525118112564087,0.12432539463043213,-0.09492900222539902,-0.7176517248153687,0.21642044186592102,0.3176923394203186,0.7477448582649231,-0.7161970138549805,-1.1098018884658813,-0.14164941012859344,0.25059545040130615,-0.18487383425235748,-0.571671724319458,1.0733481645584106,-0.6275492906570435,0.38138434290885925,0.31944540143013,0,0.22301149368286133,10.0,351.8781433105469,30,2.2301149368286133,,0.9237990975379944,0.3195684850215912,,,,
-0.07095283269882202,0.010537219233810902,-0.0035497634671628475,0.0035424449015408754,-0.013727668672800064,0.0037670976016670465,0.014198919758200645,-0.017387911677360535,0.019999846816062927,-0.0012274117907509208,-0.0038935979828238487,-0.01682327128946781,0.002648616209626198,0.0040925610810518265,-0.0052716792561113834,-0.0022329851053655148,0.0033117765560746193,0.007146026007831097,0.0001643207506276667,0.003788691246882081,-0.01301274448633194,1.0537220239639282,-0.3549763560295105,0.354244589805603,-1.3727669715881348,0.37670964002609253,1.4198925495147705,-1.7387909889221191,1.9999845027923584,-0.1227412223815918,-0.38935989141464233,-1.6823269128799438,0.26486173272132874,0.4092560112476349,-0.5271680355072021,-0.2232983559370041,0.331177681684494,0.7146026492118835,0.016432223841547966,0.3788691759109497,-1.3012744188308716,0,0.23274847865104675,10.0,351.8878479003906,31,2.327484607696533,,0.9307936429977417,0.2672883868217468,,,,
-0.06312595307826996,0.012134087271988392,-0.016931632533669472,0.005418501794338226,-0.008544339798390865,0.01240923535078764,0.00945353414863348,-0.01814637891948223,0.017689192667603493,-0.006820859853178263,-0.007739397697150707,-0.011670149862766266,0.01205042377114296,-0.006106645800173283,0.0018340322421863675,0.006489187479019165,0.0003397457185201347,-0.0021274033933877945,0.005861874669790268,-0.008615802973508835,0.0012624779483303428,1.2134085893630981,-1.693163275718689,0.5418498516082764,-0.8544338345527649,1.240923523902893,0.9453535079956055,-1.8146377801895142,1.7689192295074463,-0.6820859313011169,-0.7739399075508118,-1.1670150756835938,1.2050426006317139,-0.6106644868850708,0.18340319395065308,0.648918628692627,0.03397446125745773,-0.2127404808998108,0.5861876010894775,-0.8615802526473999,0.1262478530406952,0,0.20730017125606537,10.0,351.895751953125,32,2.0730018615722656,,0.9350641369819641,0.22804541885852814,,,,
-0.08858881890773773,-0.003939861431717873,-0.0010721714934334159,0.010877298191189766,-0.006602601148188114,0.012542175129055977,0.0010026536183431745,0.0018134022830054164,-0.014368090778589249,0.007611860986799002,-0.0009023667080327868,-0.01024597603827715,-0.00799492932856083,-0.003034480381757021,0.004936178680509329,-0.003097851062193513,-0.0031525990925729275,0.0036966954357922077,-0.0022381015587598085,-0.005694354418665171,0.007949928753077984,-0.3939861059188843,-0.10721699148416519,1.087729573249817,-0.6602602005004883,1.2542173862457275,0.10026537626981735,0.18134045600891113,-1.4368093013763428,0.7611863613128662,-0.09023678302764893,-1.0245976448059082,-0.7994930148124695,-0.3034480810165405,0.49361780285835266,-0.3097851574420929,-0.3152599036693573,0.3696696162223816,-0.22381022572517395,-0.5694353580474854,0.7949926853179932,0,0.20777395367622375,10.0,351.9044189453125,33,2.0777394771575928,,0.9162759780883789,0.23562118411064148,,,,
-0.06947372853755951,-0.00018987737712450325,-0.0012848435435444117,0.0015069098444655538,-0.0025347936898469925,-0.0012093563564121723,0.006779668852686882,-0.00023342685017269105,-0.0015654293820261955,-0.0018386628944426775,0.005997000727802515,-0.004462694749236107,-0.008821395225822926,-0.0006154191796667874,-0.0027834391221404076,0.0027910657227039337,0.0007199177052825689,-0.0015314025804400444,-0.004677451215684414,0.009587237611413002,-0.0005482922424562275,-0.018987804651260376,-0.12848427891731262,0.15069088339805603,-0.25347915291786194,-0.12093561887741089,0.677966833114624,-0.023342588916420937,-0.15654319524765015,-0.1838659644126892,0.5996997356414795,-0.44626951217651367,-0.8821395039558411,-0.061541929841041565,-0.27834373712539673,0.2791064977645874,0.07199186086654663,-0.15314032137393951,-0.4677451550960541,0.958723783493042,-0.05482921004295349,0,0.16192921996116638,10.0,351.9101257324219,34,1.6192922592163086,,0.9509090781211853,0.18942387402057648,,,,
0.015541138127446175,-0.00356297567486763,0.009569341316819191,0.009403469040989876,-0.0009963815100491047,0.0111054303124547,-0.01566610485315323,0.007048888131976128,-0.0007571431342512369,0.003925377503037453,-0.005007568281143904,0.0025139464996755123,0.006781386211514473,0.0029008365236222744,-0.009647510014474392,-0.007271104492247105,0.008297737687826157,-0.005864087957888842,0.0003787892055697739,-0.009361343458294868,-0.0005604691104963422,-0.3562975823879242,0.9569340348243713,0.9403467774391174,-0.09963811933994293,1.1105430126190186,-1.56661057472229,0.7048888206481934,-0.07571423053741455,0.3925379812717438,-0.5007569193840027,0.25139451026916504,0.6781386733055115,0.29008376598358154,-0.9647510051727295,-0.7271104454994202,0.8297736644744873,-0.586408793926239,0.03787890449166298,-0.9361341595649719,-0.05604691058397293,0,0.2434050440788269,10.0,351.9180908203125,35,2.4340505599975586,,0.9262446165084839,0.2763237953186035,,,,
